record_id,product_id,production_date,quantity_produced,quantity_defective,production_line_id,shift_id,supervisor_id
R000435,P17005,2022-11-24,637,41,L435,SH435,SUP0435
R000436,P01287,2023-10-13,562,12,L436,SH436,SUP0436
R000437,P00039,2022-04-02,430,1,L437,SH437,SUP0437
R000438,P21282,2022-10-29,415,45,L438,SH438,SUP0438
R000439,P00734,2022-10-01,597,24,L439,SH439,SUP0439
R000440,P25641,2023-01-09,857,42,L440,SH440,SUP0440
R000441,P14994,2023-12-16,218,46,L441,SH441,SUP0441
R000442,P33869,2023-11-17,680,7,L442,SH442,SUP0442
R000443,P30863,2022-01-31,460,4,L443,SH443,SUP0443
R000444,P06466,2023-05-08,479,25,L444,SH444,SUP0444
R000445,P33748,2023-09-19,444,6,L445,SH445,SUP0445
R000446,P29068,2023-07-22,319,22,L446,SH446,SUP0446
R000447,P15795,2022-05-28,991,2,L447,SH447,SUP0447
R000448,P02766,2023-04-01,508,46,L448,SH448,SUP0448
R000449,P33840,2022-12-26,930,5,L449,SH449,SUP0449
R000450,P17862,2022-11-09,819,36,L450,SH450,SUP0450
R000451,P04616,2022-05-20,777,23,L451,SH451,SUP0451
R000452,P14254,2022-03-06,205,46,L452,SH452,SUP0452
R000453,P34646,2023-08-29,706,7,L453,SH453,SUP0453
R000454,P28127,2023-11-15,822,39,L454,SH454,SUP0454
R000455,P16441,2022-08-26,647,4,L455,SH455,SUP0455
R000456,P18177,2023-08-01,670,8,L456,SH456,SUP0456
R000457,P18865,2022-08-20,151,17,L457,SH457,SUP0457
R000458,P09654,2022-06-22,736,41,L458,SH458,SUP0458
R000459,P26803,2023-12-08,726,7,L459,SH459,SUP0459
R000460,P25115,2022-10-20,472,35,L460,SH460,SUP0460
R000461,P34001,2023-03-20,374,43,L461,SH461,SUP0461
R000462,P28491,2023-07-22,716,35,L462,SH462,SUP0462
R000463,P14776,2023-11-24,457,12,L463,SH463,SUP0463
R000464,P07143,2022-10-19,530,23,L464,SH464,SUP0464
R000465,P34928,2022-10-19,583,4,L465,SH465,SUP0465
R000466,P02585,2023-01-11,391,16,L466,SH466,SUP0466
R000467,P25508,2023-01-22,557,43,L467,SH467,SUP0467
R000468,P32570,2022-02-10,629,17,L468,SH468,SUP0468
R000469,P22511,2022-05-31,695,47,L469,SH469,SUP0469
R000470,P30014,2022-09-18,205,14,L470,SH470,SUP0470
R000471,P06603,2022-06-20,663,25,L471,SH471,SUP0471
R000472,P09680,2023-03-22,603,44,L472,SH472,SUP0472
R000473,P15159,2023-06-13,752,14,L473,SH473,SUP0473
R000474,P00674,2023-12-23,476,16,L474,SH474,SUP0474
R000475,P21099,2022-08-31,87,1,L475,SH475,SUP0475
R000476,P19164,2023-04-21,639,21,L476,SH476,SUP0476
R000477,P33730,2023-06-16,269,5,L477,SH477,SUP0477
R000478,P22880,2023-07-14,714,27,L478,SH478,SUP0478
R000479,P07308,2024-01-21,714,9,L479,SH479,SUP0479
R000480,P14113,2022-11-10,541,20,L480,SH480,SUP0480
R000481,P17978,2022-08-15,289,25,L481,SH481,SUP0481
R000482,P11065,2022-07-21,776,4,L482,SH482,SUP0482
R000483,P21993,2023-09-11,133,25,L483,SH483,SUP0483
R000484,P03710,2022-02-14,355,26,L484,SH484,SUP0484
R000485,P31423,2023-08-19,888,15,L485,SH485,SUP0485
R000486,P03689,2023-08-08,965,22,L486,SH486,SUP0486
R000487,P22794,2022-11-19,809,10,L487,SH487,SUP0487
R000488,P03466,2023-12-08,963,8,L488,SH488,SUP0488
R000489,P27731,2024-01-12,254,5,L489,SH489,SUP0489
R000490,P03404,2022-02-14,915,28,L490,SH490,SUP0490
R000491,P09749,2022-04-21,337,10,L491,SH491,SUP0491
R000492,P11409,2023-10-14,450,0,L492,SH492,SUP0492
R000493,P27183,2023-07-24,245,47,L493,SH493,SUP0493
R000494,P10622,2023-02-01,706,22,L494,SH494,SUP0494
R000495,P17488,2023-08-30,438,47,L495,SH495,SUP0495
R000496,P25781,2023-09-13,322,10,L496,SH496,SUP0496
R000497,P17117,2022-12-15,709,35,L497,SH497,SUP0497
R000498,P31267,2022-09-19,661,27,L498,SH498,SUP0498
R000499,P13499,2023-07-05,538,45,L499,SH499,SUP0499
R000500,P10944,2022-04-05,569,29,L500,SH500,SUP0500
R000501,P31771,2023-08-22,224,44,L501,SH501,SUP0501
R000502,P29660,2022-02-15,342,14,L502,SH502,SUP0502
R000503,P24316,2023-11-18,572,41,L503,SH503,SUP0503
R000504,P14402,2023-08-16,908,2,L504,SH504,SUP0504
R000505,P11283,2022-03-07,663,39,L505,SH505,SUP0505
R000506,P20778,2023-08-09,402,46,L506,SH506,SUP0506
R000507,P21647,2024-01-19,297,2,L507,SH507,SUP0507
R000508,P24257,2023-04-08,511,35,L508,SH508,SUP0508
R000509,P32647,2023-02-16,143,22,L509,SH509,SUP0509
R000510,P24336,2022-08-10,745,14,L510,SH510,SUP0510
R000511,P02509,2023-04-07,231,3,L511,SH511,SUP0511
R000512,P14738,2023-01-07,901,7,L512,SH512,SUP0512
R000513,P29963,2022-03-31,864,24,L513,SH513,SUP0513
R000514,P06549,2023-06-07,60,49,L514,SH514,SUP0514
R000515,P29330,2023-06-23,447,46,L515,SH515,SUP0515
R000516,P25387,2023-10-27,583,5,L516,SH516,SUP0516
R000517,P06606,2022-03-13,655,17,L517,SH517,SUP0517
R000518,P10287,2023-12-04,5,40,L518,SH518,SUP0518
R000519,P27187,2022-05-19,450,16,L519,SH519,SUP0519
R000520,P18367,2023-06-19,783,13,L520,SH520,SUP0520
R000521,P30441,2023-03-25,356,18,L521,SH521,SUP0521
R000522,P09195,2022-11-28,211,8,L522,SH522,SUP0522
R000523,P24620,2023-12-11,881,2,L523,SH523,SUP0523
R000524,P06727,2022-08-27,835,7,L524,SH524,SUP0524
R000525,P28287,2023-11-30,365,34,L525,SH525,SUP0525
R000526,P17907,2022-08-10,208,31,L526,SH526,SUP0526
R000527,P17886,2024-01-03,350,44,L527,SH527,SUP0527
R000528,P14473,2023-07-04,600,25,L528,SH528,SUP0528
R000529,P14164,2023-08-04,441,37,L529,SH529,SUP0529
R000530,P10412,2023-01-22,437,47,L530,SH530,SUP0530
R000531,P01079,2022-11-11,266,20,L531,SH531,SUP0531
R000532,P07658,2022-10-06,614,3,L532,SH532,SUP0532
R000533,P27831,2022-11-16,833,25,L533,SH533,SUP0533
R000534,P04623,2022-09-25,975,46,L534,SH534,SUP0534
R000535,P23451,2023-03-14,506,41,L535,SH535,SUP0535
R000536,P21543,2023-07-09,755,24,L536,SH536,SUP0536
R000537,P07653,2022-03-22,118,25,L537,SH537,SUP0537
R000538,P24892,2022-09-12,707,26,L538,SH538,SUP0538
R000539,P06060,2022-05-19,637,42,L539,SH539,SUP0539
R000540,P08613,2023-11-25,447,26,L540,SH540,SUP0540
R000541,P24463,2022-06-03,87,14,L541,SH541,SUP0541
R000542,P06208,2024-01-25,761,27,L542,SH542,SUP0542
R000543,P20550,2023-10-09,208,41,L543,SH543,SUP0543
R000544,P03811,2022-08-01,182,40,L544,SH544,SUP0544
R000545,P18656,2023-01-15,185,43,L545,SH545,SUP0545
R000546,P05277,2024-01-21,705,6,L546,SH546,SUP0546
R000547,P23065,2023-05-25,196,25,L547,SH547,SUP0547
R000548,P03462,2023-11-09,102,11,L548,SH548,SUP0548
R000549,P33310,2023-06-10,694,14,L549,SH549,SUP0549
R000550,P26766,2022-07-10,369,21,L550,SH550,SUP0550
R000551,P12083,2023-07-18,149,45,L551,SH551,SUP0551
R000552,P21685,2023-08-08,102,28,L552,SH552,SUP0552
R000553,P22975,2023-10-12,329,18,L553,SH553,SUP0553
R000554,P05118,2022-10-21,38,0,L554,SH554,SUP0554
R000555,P23626,2022-07-31,528,16,L555,SH555,SUP0555
R000556,P11430,2023-02-20,66,26,L556,SH556,SUP0556
R000557,P29765,2022-07-30,559,19,L557,SH557,SUP0557
R000558,P07591,2022-02-11,895,37,L558,SH558,SUP0558
R000559,P04904,2022-11-23,565,42,L559,SH559,SUP0559
R000560,P13144,2022-05-03,995,10,L560,SH560,SUP0560
R000561,P14064,2023-02-06,259,45,L561,SH561,SUP0561
R000562,P32588,2022-06-06,95,30,L562,SH562,SUP0562
R000563,P03258,2024-01-01,846,32,L563,SH563,SUP0563
R000564,P29629,2023-06-04,592,37,L564,SH564,SUP0564
R000565,P12321,2022-10-11,894,25,L565,SH565,SUP0565
R000566,P04913,2023-12-06,513,12,L566,SH566,SUP0566
R000567,P17526,2023-09-30,363,30,L567,SH567,SUP0567
R000568,P23578,2022-11-20,391,0,L568,SH568,SUP0568
R000569,P20586,2023-03-02,725,40,L569,SH569,SUP0569
R000570,P16044,2022-07-13,495,10,L570,SH570,SUP0570
R000571,P23115,2022-09-16,477,17,L571,SH571,SUP0571
R000572,P30066,2022-06-04,714,28,L572,SH572,SUP0572
R000573,P02963,2023-05-09,917,20,L573,SH573,SUP0573
R000574,P08882,2022-12-13,670,41,L574,SH574,SUP0574
R000575,P04157,2022-10-06,311,25,L575,SH575,SUP0575
R000576,P10718,2022-09-05,807,14,L576,SH576,SUP0576
R000577,P14676,2022-02-06,919,12,L577,SH577,SUP0577
R000578,P04614,2023-02-24,53,8,L578,SH578,SUP0578
R000579,P17453,2022-10-27,108,46,L579,SH579,SUP0579
R000580,P29349,2022-07-07,139,7,L580,SH580,SUP0580
R000581,P18972,2022-06-04,244,7,L581,SH581,SUP0581
R000582,P29492,2022-12-02,631,35,L582,SH582,SUP0582
R000583,P19176,2022-10-22,588,50,L583,SH583,SUP0583
R000584,P22676,2022-09-26,900,50,L584,SH584,SUP0584
R000585,P14817,2023-12-13,852,31,L585,SH585,SUP0585
R000586,P30118,2022-05-14,979,28,L586,SH586,SUP0586
R000587,P13715,2022-05-12,331,1,L587,SH587,SUP0587
R000588,P25406,2022-11-22,176,17,L588,SH588,SUP0588
R000589,P24312,2022-10-16,295,37,L589,SH589,SUP0589
R000590,P10143,2023-10-02,962,17,L590,SH590,SUP0590
R000591,P33187,2023-03-29,4,39,L591,SH591,SUP0591
R000592,P12446,2023-06-15,908,48,L592,SH592,SUP0592
R000593,P08475,2023-09-14,408,24,L593,SH593,SUP0593
R000594,P23880,2023-04-11,501,22,L594,SH594,SUP0594
R000595,P11338,2023-06-28,267,8,L595,SH595,SUP0595
R000596,P02511,2022-01-26,964,26,L596,SH596,SUP0596
R000597,P05301,2023-07-19,201,33,L597,SH597,SUP0597
R000598,P10571,2023-04-24,723,44,L598,SH598,SUP0598
R000599,P23384,2022-03-05,84,13,L599,SH599,SUP0599
R000600,P33338,2022-03-26,600,18,L600,SH600,SUP0600
R000601,P16171,2022-04-23,856,35,L601,SH601,SUP0601
R000602,P17631,2023-03-24,374,8,L602,SH602,SUP0602
R000603,P29188,2023-08-10,517,33,L603,SH603,SUP0603
R000604,P22019,2022-10-05,603,10,L604,SH604,SUP0604
R000605,P01359,2022-02-04,689,9,L605,SH605,SUP0605
R000606,P07593,2022-09-17,865,18,L606,SH606,SUP0606
R000607,P02905,2022-03-24,601,4,L607,SH607,SUP0607
R000608,P24968,2022-02-14,125,7,L608,SH608,SUP0608
R000609,P24070,2023-03-26,537,7,L609,SH609,SUP0609
R000610,P19621,2022-02-07,485,41,L610,SH610,SUP0610
R000611,P34589,2022-06-12,365,30,L611,SH611,SUP0611
R000612,P16370,2022-05-22,2,50,L612,SH612,SUP0612
R000613,P03307,2023-04-26,349,5,L613,SH613,SUP0613
R000614,P10568,2022-07-28,808,13,L614,SH614,SUP0614
R000615,P09223,2022-08-31,709,36,L615,SH615,SUP0615
R000616,P02108,2023-09-02,846,15,L616,SH616,SUP0616
R000617,P25958,2023-05-16,362,35,L617,SH617,SUP0617
R000618,P18695,2022-12-14,207,28,L618,SH618,SUP0618
R000619,P04413,2023-07-27,704,45,L619,SH619,SUP0619
R000620,P33423,2023-05-09,858,34,L620,SH620,SUP0620
R000621,P28301,2023-07-24,7,46,L621,SH621,SUP0621
R000622,P10276,2022-08-28,292,46,L622,SH622,SUP0622
R000623,P07638,2022-02-14,466,35,L623,SH623,SUP0623
R000624,P15528,2023-04-26,772,38,L624,SH624,SUP0624
R000625,P29572,2023-11-09,658,27,L625,SH625,SUP0625
R000626,P30668,2023-01-26,365,37,L626,SH626,SUP0626
R000627,P32034,2023-05-18,612,50,L627,SH627,SUP0627
R000628,P12919,2023-01-12,540,25,L628,SH628,SUP0628
R000629,P04440,2023-09-12,497,23,L629,SH629,SUP0629
R000630,P30078,2022-04-02,754,44,L630,SH630,SUP0630
R000631,P24908,2023-11-24,66,23,L631,SH631,SUP0631
R000632,P32189,2022-04-27,983,25,L632,SH632,SUP0632
R000633,P13192,2023-04-11,574,21,L633,SH633,SUP0633
R000634,P15305,2022-08-07,552,17,L634,SH634,SUP0634
R000635,P15634,2022-04-29,434,27,L635,SH635,SUP0635
R000636,P19936,2022-12-11,366,35,L636,SH636,SUP0636
R000637,P14815,2023-01-20,52,49,L637,SH637,SUP0637
R000638,P05529,2023-08-15,423,19,L638,SH638,SUP0638
R000639,P12801,2022-02-24,695,16,L639,SH639,SUP0639
R000640,P17114,2023-09-01,529,33,L640,SH640,SUP0640
R000641,P01859,2023-07-11,850,39,L641,SH641,SUP0641
R000642,P11985,2023-07-27,845,0,L642,SH642,SUP0642
R000643,P09281,2023-01-11,728,4,L643,SH643,SUP0643
R000644,P27556,2023-02-12,823,19,L644,SH644,SUP0644
R000645,P07520,2022-02-02,921,38,L645,SH645,SUP0645
R000646,P18277,2023-06-23,682,18,L646,SH646,SUP0646
R000647,P34763,2023-12-23,699,6,L647,SH647,SUP0647
R000648,P10719,2022-08-24,344,7,L648,SH648,SUP0648
R000649,P03063,2023-10-04,389,27,L649,SH649,SUP0649
R000650,P13817,2023-09-13,64,50,L650,SH650,SUP0650
R000651,P02265,2022-06-03,727,17,L651,SH651,SUP0651
R000652,P22947,2022-10-23,502,12,L652,SH652,SUP0652
R000653,P19521,2023-10-28,523,24,L653,SH653,SUP0653
R000654,P11018,2023-08-01,207,8,L654,SH654,SUP0654
R000655,P02827,2023-04-19,237,33,L655,SH655,SUP0655
R000656,P12773,2023-08-06,578,12,L656,SH656,SUP0656
R000657,P12234,2023-10-19,242,23,L657,SH657,SUP0657
R000658,P14187,2023-08-18,131,17,L658,SH658,SUP0658
R000659,P13270,2023-12-06,15,34,L659,SH659,SUP0659
R000660,P02056,2023-11-30,964,14,L660,SH660,SUP0660
R000661,P10104,2022-11-28,420,43,L661,SH661,SUP0661
R000662,P14182,2023-03-30,174,34,L662,SH662,SUP0662
R000663,P00329,2023-02-05,353,15,L663,SH663,SUP0663
R000664,P29389,2022-05-15,24,9,L664,SH664,SUP0664
R000665,P27096,2023-06-21,188,21,L665,SH665,SUP0665
R000666,P24615,2022-06-24,308,36,L666,SH666,SUP0666
R000667,P22259,2022-10-07,574,24,L667,SH667,SUP0667
R000668,P15410,2023-08-19,730,48,L668,SH668,SUP0668
R000669,P02874,2023-01-13,339,41,L669,SH669,SUP0669
R000670,P07595,2022-05-16,504,45,L670,SH670,SUP0670
R000671,P06746,2022-07-25,505,6,L671,SH671,SUP0671
R000672,P22594,2022-03-28,247,46,L672,SH672,SUP0672
R000673,P18754,2022-10-08,600,38,L673,SH673,SUP0673
R000674,P28340,2023-10-15,338,34,L674,SH674,SUP0674
R000675,P20056,2022-06-11,894,17,L675,SH675,SUP0675
R000676,P18848,2023-11-29,481,18,L676,SH676,SUP0676
R000677,P14958,2023-03-07,167,15,L677,SH677,SUP0677
R000678,P20481,2023-01-09,938,36,L678,SH678,SUP0678
R000679,P18501,2022-07-31,665,17,L679,SH679,SUP0679
R000680,P25583,2022-06-11,843,15,L680,SH680,SUP0680
R000681,P04366,2022-09-14,666,47,L681,SH681,SUP0681
R000682,P24105,2023-08-22,969,46,L682,SH682,SUP0682
R000683,P05027,2024-01-20,45,45,L683,SH683,SUP0683
R000684,P01834,2023-06-17,556,28,L684,SH684,SUP0684
R000685,P00158,2022-07-13,631,9,L685,SH685,SUP0685
R000686,P10082,2022-08-28,669,50,L686,SH686,SUP0686
R000687,P02694,2022-09-25,805,22,L687,SH687,SUP0687
R000688,P07001,2023-05-18,918,35,L688,SH688,SUP0688
R000689,P18177,2023-01-12,567,33,L689,SH689,SUP0689
R000690,P23091,2023-04-19,154,42,L690,SH690,SUP0690
R000691,P34638,2022-05-01,345,13,L691,SH691,SUP0691
R000692,P34870,2022-05-07,428,18,L692,SH692,SUP0692
R000693,P03093,2023-06-29,816,31,L693,SH693,SUP0693
R000694,P04990,2023-09-04,518,30,L694,SH694,SUP0694
R000695,P26774,2022-05-29,239,7,L695,SH695,SUP0695
R000696,P01983,2022-07-27,976,0,L696,SH696,SUP0696
R000697,P13099,2023-05-06,852,12,L697,SH697,SUP0697
R000698,P19434,2022-07-16,61,50,L698,SH698,SUP0698
R000699,P30887,2022-07-21,935,15,L699,SH699,SUP0699
R000700,P22601,2022-06-26,398,0,L700,SH700,SUP0700
R000701,P21824,2022-04-15,798,22,L701,SH701,SUP0701
R000702,P16618,2022-07-16,24,26,L702,SH702,SUP0702
R000703,P29867,2023-09-16,677,39,L703,SH703,SUP0703
R000704,P01872,2022-02-01,980,42,L704,SH704,SUP0704
R000705,P09093,2022-10-08,836,17,L705,SH705,SUP0705
R000706,P09854,2022-05-30,946,28,L706,SH706,SUP0706
R000707,P05224,2023-09-07,198,43,L707,SH707,SUP0707
R000708,P04274,2022-02-19,231,32,L708,SH708,SUP0708
R000709,P04783,2023-08-18,144,19,L709,SH709,SUP0709
R000710,P31709,2022-08-27,357,32,L710,SH710,SUP0710
R000711,P08932,2023-09-23,521,48,L711,SH711,SUP0711
R000712,P29135,2022-10-25,332,8,L712,SH712,SUP0712
R000713,P31450,2022-06-01,810,4,L713,SH713,SUP0713
R000714,P05797,2023-05-22,958,49,L714,SH714,SUP0714
R000715,P22722,2022-08-19,461,32,L715,SH715,SUP0715
R000716,P12229,2022-07-19,223,16,L716,SH716,SUP0716
R000717,P20733,2022-07-13,135,37,L717,SH717,SUP0717
R000718,P03321,2023-01-15,432,49,L718,SH718,SUP0718
R000719,P00775,2022-10-20,926,23,L719,SH719,SUP0719
R000720,P23247,2022-02-14,545,21,L720,SH720,SUP0720
R000721,P12552,2022-12-16,281,23,L721,SH721,SUP0721
R000722,P06457,2022-11-13,445,41,L722,SH722,SUP0722
R000723,P30729,2022-05-10,666,2,L723,SH723,SUP0723
R000724,P29055,2022-06-10,918,21,L724,SH724,SUP0724
R000725,P13273,2022-07-09,483,9,L725,SH725,SUP0725
R000726,P33203,2023-08-15,178,43,L726,SH726,SUP0726
R000727,P26364,2022-04-15,43,26,L727,SH727,SUP0727
R000728,P19775,2024-01-10,515,34,L728,SH728,SUP0728
R000729,P13813,2022-02-28,912,46,L729,SH729,SUP0729
R000730,P30941,2022-02-25,104,34,L730,SH730,SUP0730
R000731,P19847,2023-12-16,594,19,L731,SH731,SUP0731
R000732,P15363,2022-06-06,242,12,L732,SH732,SUP0732
R000733,P14025,2023-10-18,737,32,L733,SH733,SUP0733
R000734,P03594,2023-02-02,783,8,L734,SH734,SUP0734
R000735,P32111,2023-04-18,845,49,L735,SH735,SUP0735
R000736,P06581,2022-05-24,873,47,L736,SH736,SUP0736
R000737,P30460,2023-06-17,468,5,L737,SH737,SUP0737
R000738,P17392,2023-06-20,365,44,L738,SH738,SUP0738
R000739,P18085,2023-07-30,203,42,L739,SH739,SUP0739
R000740,P34023,2023-12-24,612,34,L740,SH740,SUP0740
R000741,P30298,2023-02-23,318,31,L741,SH741,SUP0741
R000742,P31210,2022-11-29,303,0,L742,SH742,SUP0742
R000743,P23411,2022-05-01,663,21,L743,SH743,SUP0743
R000744,P06254,2023-12-21,579,37,L744,SH744,SUP0744
R000745,P14377,2022-10-28,919,46,L745,SH745,SUP0745
R000746,P07725,2022-05-27,212,20,L746,SH746,SUP0746
R000747,P30335,2022-06-19,710,35,L747,SH747,SUP0747
R000748,P05378,2023-09-10,914,9,L748,SH748,SUP0748
R000749,P15382,2022-07-02,607,45,L749,SH749,SUP0749
R000750,P00798,2023-09-08,710,41,L750,SH750,SUP0750
R000751,P27915,2023-06-29,371,39,L751,SH751,SUP0751
R000752,P10202,2023-05-04,51,48,L752,SH752,SUP0752
R000753,P19355,2023-08-01,61,4,L753,SH753,SUP0753
R000754,P21016,2022-10-11,251,14,L754,SH754,SUP0754
R000755,P09261,2023-04-01,35,42,L755,SH755,SUP0755
R000756,P01396,2022-04-16,189,32,L756,SH756,SUP0756
R000757,P06148,2024-01-12,830,48,L757,SH757,SUP0757
R000758,P04620,2023-08-07,315,18,L758,SH758,SUP0758
R000759,P20112,2023-01-15,707,28,L759,SH759,SUP0759
R000760,P17684,2023-08-18,773,6,L760,SH760,SUP0760
R000761,P18623,2023-12-14,766,22,L761,SH761,SUP0761
R000762,P26234,2022-09-06,456,9,L762,SH762,SUP0762
R000763,P17022,2023-07-28,501,16,L763,SH763,SUP0763
R000764,P03774,2023-07-21,244,18,L764,SH764,SUP0764
R000765,P30618,2022-09-18,143,22,L765,SH765,SUP0765
R000766,P04999,2023-06-18,952,37,L766,SH766,SUP0766
R000767,P31849,2022-04-04,288,21,L767,SH767,SUP0767
R000768,P34751,2022-06-11,308,26,L768,SH768,SUP0768
R000769,P33586,2023-06-14,516,0,L769,SH769,SUP0769
R000770,P31873,2023-11-10,390,5,L770,SH770,SUP0770
R000771,P25991,2022-09-18,988,18,L771,SH771,SUP0771
R000772,P05204,2023-04-16,408,18,L772,SH772,SUP0772
R000773,P09586,2023-05-06,204,27,L773,SH773,SUP0773
R000774,P17426,2024-01-04,162,5,L774,SH774,SUP0774
R000775,P34485,2022-03-14,982,44,L775,SH775,SUP0775
R000776,P02518,2023-01-25,622,12,L776,SH776,SUP0776
R000777,P00812,2022-02-02,283,16,L777,SH777,SUP0777
R000778,P23273,2022-03-15,57,3,L778,SH778,SUP0778
R000779,P02523,2023-10-23,751,7,L779,SH779,SUP0779
R000780,P02585,2023-06-13,403,47,L780,SH780,SUP0780
R000781,P25239,2022-11-08,170,21,L781,SH781,SUP0781
R000782,P26856,2022-10-19,482,24,L782,SH782,SUP0782
R000783,P03124,2023-08-01,419,9,L783,SH783,SUP0783
R000784,P07193,2023-11-14,688,7,L784,SH784,SUP0784
R000785,P29410,2023-11-04,655,11,L785,SH785,SUP0785
R000786,P29373,2023-07-08,616,5,L786,SH786,SUP0786
R000787,P34254,2022-04-01,97,44,L787,SH787,SUP0787
R000788,P18108,2022-08-15,176,18,L788,SH788,SUP0788
R000789,P23499,2022-08-27,332,16,L789,SH789,SUP0789
R000790,P07081,2022-08-15,215,16,L790,SH790,SUP0790
R000791,P22703,2023-09-23,559,25,L791,SH791,SUP0791
R000792,P03911,2022-05-02,518,37,L792,SH792,SUP0792
R000793,P31140,2023-03-23,510,32,L793,SH793,SUP0793
R000794,P23622,2022-11-16,240,18,L794,SH794,SUP0794
R000795,P13933,2023-07-12,178,21,L795,SH795,SUP0795
R000796,P09711,2022-08-31,181,42,L796,SH796,SUP0796
R000797,P03154,2023-12-18,895,7,L797,SH797,SUP0797
R000798,P19132,2022-08-03,666,46,L798,SH798,SUP0798
R000799,P03339,2023-04-26,159,30,L799,SH799,SUP0799
R000800,P29446,2022-09-15,113,38,L800,SH800,SUP0800
R000801,P23710,2022-07-17,270,5,L801,SH801,SUP0801
R000802,P28978,2023-08-05,378,33,L802,SH802,SUP0802
R000803,P10427,2023-01-29,781,35,L803,SH803,SUP0803
R000804,P06299,2023-08-09,201,3,L804,SH804,SUP0804
R000805,P05323,2023-11-24,55,33,L805,SH805,SUP0805
R000806,P14401,2022-03-30,227,11,L806,SH806,SUP0806
R000807,P25909,2023-08-16,193,31,L807,SH807,SUP0807
R000808,P28652,2023-04-13,698,2,L808,SH808,SUP0808
R000809,P23010,2022-12-06,65,14,L809,SH809,SUP0809
R000810,P19109,2023-04-03,213,10,L810,SH810,SUP0810
R000811,P24128,2023-03-25,836,39,L811,SH811,SUP0811
R000812,P09520,2023-08-11,665,50,L812,SH812,SUP0812
R000813,P01734,2023-09-20,727,13,L813,SH813,SUP0813
R000814,P09995,2023-07-25,988,15,L814,SH814,SUP0814
R000815,P20045,2023-06-22,868,37,L815,SH815,SUP0815
R000816,P15803,2024-01-17,303,7,L816,SH816,SUP0816
R000817,P00844,2023-06-11,457,27,L817,SH817,SUP0817
R000818,P15425,2023-05-15,692,44,L818,SH818,SUP0818
R000819,P15127,2022-08-20,195,12,L819,SH819,SUP0819
R000820,P16790,2023-03-11,486,44,L820,SH820,SUP0820
R000821,P17411,2022-02-15,587,3,L821,SH821,SUP0821
R000822,P29997,2022-04-08,551,35,L822,SH822,SUP0822
R000823,P16614,2023-02-04,423,27,L823,SH823,SUP0823
R000824,P14421,2023-10-16,387,21,L824,SH824,SUP0824
R000825,P04846,2022-12-29,803,32,L825,SH825,SUP0825
R000826,P03237,2023-06-16,707,38,L826,SH826,SUP0826
R000827,P29038,2023-02-03,145,4,L827,SH827,SUP0827
R000828,P32395,2022-05-09,374,7,L828,SH828,SUP0828
R000829,P23951,2022-02-09,171,22,L829,SH829,SUP0829
R000830,P28872,2023-12-24,20,3,L830,SH830,SUP0830
R000831,P25009,2022-05-04,363,10,L831,SH831,SUP0831
R000832,P20877,2022-07-19,219,4,L832,SH832,SUP0832
R000833,P06137,2023-09-11,483,24,L833,SH833,SUP0833
R000834,P08664,2022-07-27,467,3,L834,SH834,SUP0834
R000835,P33973,2023-06-02,201,35,L835,SH835,SUP0835
R000836,P08524,2022-02-13,507,29,L836,SH836,SUP0836
R000837,P18005,2023-09-16,639,30,L837,SH837,SUP0837
R000838,P05122,2023-09-15,159,33,L838,SH838,SUP0838
R000839,P29212,2022-04-13,14,44,L839,SH839,SUP0839
R000840,P03798,2023-03-17,173,10,L840,SH840,SUP0840
R000841,P01628,2023-07-23,834,29,L841,SH841,SUP0841
R000842,P08595,2023-04-26,175,6,L842,SH842,SUP0842
R000843,P12908,2022-03-27,220,49,L843,SH843,SUP0843
R000844,P17222,2023-09-01,735,10,L844,SH844,SUP0844
R000845,P01160,2023-11-09,591,20,L845,SH845,SUP0845
R000846,P29593,2023-01-22,434,39,L846,SH846,SUP0846
R000847,P02819,2022-10-27,430,31,L847,SH847,SUP0847
R000848,P16811,2022-09-23,352,37,L848,SH848,SUP0848
R000849,P29855,2022-10-04,955,27,L849,SH849,SUP0849
R000850,P28832,2022-08-05,163,8,L850,SH850,SUP0850
R000851,P10974,2022-06-18,683,24,L851,SH851,SUP0851
R000852,P14506,2023-08-31,567,31,L852,SH852,SUP0852
R000853,P09238,2022-07-03,716,13,L853,SH853,SUP0853
R000854,P28107,2023-04-10,843,26,L854,SH854,SUP0854
R000855,P04369,2022-09-13,905,19,L855,SH855,SUP0855
R000856,P29624,2023-05-14,425,41,L856,SH856,SUP0856
R000857,P17347,2022-11-28,639,14,L857,SH857,SUP0857
R000858,P06913,2023-03-02,750,47,L858,SH858,SUP0858
R000859,P00592,2023-06-04,700,26,L859,SH859,SUP0859
R000860,P27679,2022-10-07,703,24,L860,SH860,SUP0860
R000861,P08996,2022-12-18,333,14,L861,SH861,SUP0861
R000862,P34428,2023-03-27,339,50,L862,SH862,SUP0862
R000863,P21807,2022-05-17,889,42,L863,SH863,SUP0863
R000864,P28831,2023-05-01,11,44,L864,SH864,SUP0864
R000865,P07145,2023-08-06,70,48,L865,SH865,SUP0865
R000866,P08181,2022-07-16,833,18,L866,SH866,SUP0866
R000867,P06132,2023-06-11,102,35,L867,SH867,SUP0867
R000868,P15334,2022-04-26,317,43,L868,SH868,SUP0868
R000869,P09739,2022-12-22,466,48,L869,SH869,SUP0869
R000870,P03317,2023-10-22,831,45,L870,SH870,SUP0870
