record_id,product_id,production_date,quantity_produced,quantity_defective,production_line_id,shift_id,supervisor_id
R025410,P07162,2022-10-26,420,14,L25410,SH25410,SUP25410
R025411,P22225,2023-03-20,727,3,L25411,SH25411,SUP25411
R025412,P00152,2022-01-25,215,42,L25412,SH25412,SUP25412
R025413,P30773,2022-04-10,55,29,L25413,SH25413,SUP25413
R025414,P30161,2023-05-11,340,7,L25414,SH25414,SUP25414
R025415,P20329,2022-11-04,230,8,L25415,SH25415,SUP25415
R025416,P23786,2023-02-15,733,8,L25416,SH25416,SUP25416
R025417,P08401,2022-11-16,961,50,L25417,SH25417,SUP25417
R025418,P03325,2023-01-15,887,23,L25418,SH25418,SUP25418
R025419,P19738,2023-10-25,992,1,L25419,SH25419,SUP25419
R025420,P05414,2022-06-01,105,26,L25420,SH25420,SUP25420
R025421,P02376,2022-09-29,368,38,L25421,SH25421,SUP25421
R025422,P13462,2023-01-18,572,29,L25422,SH25422,SUP25422
R025423,P12158,2022-08-03,121,25,L25423,SH25423,SUP25423
R025424,P34721,2023-12-30,664,4,L25424,SH25424,SUP25424
R025425,P00937,2024-01-25,590,31,L25425,SH25425,SUP25425
R025426,P26117,2022-03-07,48,45,L25426,SH25426,SUP25426
R025427,P16941,2023-08-25,24,42,L25427,SH25427,SUP25427
R025428,P16997,2023-03-26,947,30,L25428,SH25428,SUP25428
R025429,P20783,2023-12-13,975,25,L25429,SH25429,SUP25429
R025430,P09066,2022-12-23,558,27,L25430,SH25430,SUP25430
R025431,P04865,2023-07-03,753,2,L25431,SH25431,SUP25431
R025432,P28081,2022-04-26,994,41,L25432,SH25432,SUP25432
R025433,P19039,2022-11-30,303,7,L25433,SH25433,SUP25433
R025434,P18325,2022-12-17,697,24,L25434,SH25434,SUP25434
R025435,P08717,2023-12-14,381,49,L25435,SH25435,SUP25435
R025436,P06556,2023-08-04,233,47,L25436,SH25436,SUP25436
R025437,P15902,2023-12-29,371,35,L25437,SH25437,SUP25437
R025438,P13974,2023-07-30,30,11,L25438,SH25438,SUP25438
R025439,P18647,2022-06-29,101,8,L25439,SH25439,SUP25439
R025440,P33223,2023-05-26,960,10,L25440,SH25440,SUP25440
R025441,P10427,2023-06-19,157,24,L25441,SH25441,SUP25441
R025442,P34221,2023-07-16,170,7,L25442,SH25442,SUP25442
R025443,P32510,2022-12-01,377,19,L25443,SH25443,SUP25443
R025444,P21570,2022-04-16,511,36,L25444,SH25444,SUP25444
R025445,P10946,2024-01-07,432,49,L25445,SH25445,SUP25445
R025446,P03751,2023-02-27,161,10,L25446,SH25446,SUP25446
R025447,P10516,2022-07-08,496,47,L25447,SH25447,SUP25447
R025448,P30299,2022-12-23,183,40,L25448,SH25448,SUP25448
R025449,P15501,2023-08-28,571,19,L25449,SH25449,SUP25449
R025450,P34855,2022-11-28,351,37,L25450,SH25450,SUP25450
R025451,P22190,2022-01-25,893,50,L25451,SH25451,SUP25451
R025452,P03453,2022-12-12,245,3,L25452,SH25452,SUP25452
R025453,P33613,2023-12-12,288,50,L25453,SH25453,SUP25453
R025454,P34953,2022-06-01,235,23,L25454,SH25454,SUP25454
R025455,P13765,2022-12-12,764,33,L25455,SH25455,SUP25455
R025456,P09873,2023-06-01,660,27,L25456,SH25456,SUP25456
R025457,P06623,2022-05-03,329,7,L25457,SH25457,SUP25457
R025458,P00251,2024-01-02,599,20,L25458,SH25458,SUP25458
R025459,P33518,2022-09-08,167,37,L25459,SH25459,SUP25459
R025460,P25513,2023-04-17,402,15,L25460,SH25460,SUP25460
R025461,P15793,2023-11-30,582,1,L25461,SH25461,SUP25461
R025462,P16472,2023-07-04,514,22,L25462,SH25462,SUP25462
R025463,P00106,2023-01-04,592,3,L25463,SH25463,SUP25463
R025464,P28580,2022-11-24,488,10,L25464,SH25464,SUP25464
R025465,P04541,2022-03-01,353,43,L25465,SH25465,SUP25465
R025466,P25209,2022-06-23,649,36,L25466,SH25466,SUP25466
R025467,P03608,2022-03-27,105,6,L25467,SH25467,SUP25467
R025468,P26447,2022-09-30,550,47,L25468,SH25468,SUP25468
R025469,P20208,2023-10-02,477,15,L25469,SH25469,SUP25469
R025470,P00198,2023-09-21,382,6,L25470,SH25470,SUP25470
R025471,P05035,2022-07-04,452,1,L25471,SH25471,SUP25471
R025472,P00195,2023-03-09,4,35,L25472,SH25472,SUP25472
R025473,P07630,2022-01-26,700,5,L25473,SH25473,SUP25473
R025474,P17489,2022-06-10,29,31,L25474,SH25474,SUP25474
R025475,P10387,2022-02-27,932,9,L25475,SH25475,SUP25475
R025476,P27022,2023-02-18,56,44,L25476,SH25476,SUP25476
R025477,P26607,2022-09-11,70,17,L25477,SH25477,SUP25477
R025478,P24610,2023-11-01,204,19,L25478,SH25478,SUP25478
R025479,P12457,2023-04-01,576,21,L25479,SH25479,SUP25479
R025480,P10820,2023-12-10,119,22,L25480,SH25480,SUP25480
R025481,P03487,2022-03-25,778,2,L25481,SH25481,SUP25481
R025482,P16170,2023-03-11,957,18,L25482,SH25482,SUP25482
R025483,P27521,2023-07-24,83,45,L25483,SH25483,SUP25483
R025484,P01293,2023-08-22,410,31,L25484,SH25484,SUP25484
R025485,P25770,2023-03-19,109,18,L25485,SH25485,SUP25485
R025486,P05830,2023-12-27,900,10,L25486,SH25486,SUP25486
R025487,P17864,2023-05-01,146,14,L25487,SH25487,SUP25487
R025488,P02721,2022-07-17,572,2,L25488,SH25488,SUP25488
R025489,P16755,2022-11-05,98,27,L25489,SH25489,SUP25489
R025490,P05756,2023-07-06,711,7,L25490,SH25490,SUP25490
R025491,P02566,2023-03-04,230,42,L25491,SH25491,SUP25491
R025492,P28144,2023-02-11,380,33,L25492,SH25492,SUP25492
R025493,P00651,2023-04-10,427,2,L25493,SH25493,SUP25493
R025494,P01138,2022-03-20,680,48,L25494,SH25494,SUP25494
R025495,P14926,2023-08-01,805,7,L25495,SH25495,SUP25495
R025496,P27845,2022-06-18,386,30,L25496,SH25496,SUP25496
R025497,P30205,2023-09-13,15,6,L25497,SH25497,SUP25497
R025498,P17168,2022-09-10,190,41,L25498,SH25498,SUP25498
R025499,P04310,2023-04-04,394,43,L25499,SH25499,SUP25499
R025500,P00331,2023-01-23,659,20,L25500,SH25500,SUP25500
R025501,P19464,2023-12-06,117,44,L25501,SH25501,SUP25501
R025502,P17085,2022-10-19,698,26,L25502,SH25502,SUP25502
R025503,P28616,2022-10-04,448,48,L25503,SH25503,SUP25503
R025504,P30538,2023-08-04,471,15,L25504,SH25504,SUP25504
R025505,P10015,2022-11-25,413,46,L25505,SH25505,SUP25505
R025506,P15916,2023-11-28,705,2,L25506,SH25506,SUP25506
R025507,P30809,2022-04-08,705,31,L25507,SH25507,SUP25507
R025508,P21726,2023-12-01,543,32,L25508,SH25508,SUP25508
R025509,P07378,2023-10-03,814,47,L25509,SH25509,SUP25509
R025510,P03479,2022-06-14,570,28,L25510,SH25510,SUP25510
R025511,P02630,2022-02-03,767,33,L25511,SH25511,SUP25511
R025512,P04549,2022-11-11,401,23,L25512,SH25512,SUP25512
R025513,P21633,2022-07-23,291,15,L25513,SH25513,SUP25513
R025514,P33536,2023-08-12,177,27,L25514,SH25514,SUP25514
R025515,P17198,2022-06-24,896,21,L25515,SH25515,SUP25515
R025516,P18184,2022-10-13,832,15,L25516,SH25516,SUP25516
R025517,P07661,2022-12-03,179,28,L25517,SH25517,SUP25517
R025518,P00728,2023-04-13,170,46,L25518,SH25518,SUP25518
R025519,P26308,2023-06-10,832,11,L25519,SH25519,SUP25519
R025520,P09137,2023-03-31,739,40,L25520,SH25520,SUP25520
R025521,P27515,2023-06-28,918,46,L25521,SH25521,SUP25521
R025522,P07986,2023-10-18,662,1,L25522,SH25522,SUP25522
R025523,P22165,2022-08-09,234,21,L25523,SH25523,SUP25523
R025524,P21982,2023-11-16,499,1,L25524,SH25524,SUP25524
R025525,P02630,2022-11-26,407,11,L25525,SH25525,SUP25525
R025526,P11676,2022-11-15,295,29,L25526,SH25526,SUP25526
R025527,P27674,2023-08-13,43,1,L25527,SH25527,SUP25527
R025528,P06516,2022-03-16,821,21,L25528,SH25528,SUP25528
R025529,P18169,2023-02-04,147,23,L25529,SH25529,SUP25529
R025530,P24358,2023-12-31,782,22,L25530,SH25530,SUP25530
R025531,P17224,2023-02-18,590,48,L25531,SH25531,SUP25531
R025532,P30685,2022-12-21,858,39,L25532,SH25532,SUP25532
R025533,P03218,2023-04-29,723,31,L25533,SH25533,SUP25533
R025534,P13712,2023-08-20,945,13,L25534,SH25534,SUP25534
R025535,P16134,2023-06-08,849,30,L25535,SH25535,SUP25535
R025536,P31176,2023-02-14,543,45,L25536,SH25536,SUP25536
R025537,P27519,2023-04-18,888,4,L25537,SH25537,SUP25537
R025538,P31739,2023-01-24,772,45,L25538,SH25538,SUP25538
R025539,P03468,2023-10-24,253,6,L25539,SH25539,SUP25539
R025540,P00725,2022-03-26,567,19,L25540,SH25540,SUP25540
R025541,P24328,2022-09-10,525,49,L25541,SH25541,SUP25541
R025542,P32832,2023-12-14,288,32,L25542,SH25542,SUP25542
R025543,P26236,2022-12-11,232,14,L25543,SH25543,SUP25543
R025544,P15644,2023-07-26,610,4,L25544,SH25544,SUP25544
R025545,P04209,2023-05-08,582,49,L25545,SH25545,SUP25545
R025546,P30146,2023-07-07,953,33,L25546,SH25546,SUP25546
R025547,P33608,2023-03-30,943,45,L25547,SH25547,SUP25547
R025548,P23326,2023-04-18,856,10,L25548,SH25548,SUP25548
R025549,P22815,2023-06-25,807,7,L25549,SH25549,SUP25549
R025550,P16317,2023-07-13,905,6,L25550,SH25550,SUP25550
R025551,P21322,2022-10-13,680,3,L25551,SH25551,SUP25551
R025552,P07072,2024-01-08,807,27,L25552,SH25552,SUP25552
R025553,P27601,2023-06-26,631,26,L25553,SH25553,SUP25553
R025554,P28713,2022-09-10,675,9,L25554,SH25554,SUP25554
R025555,P05357,2022-10-03,193,15,L25555,SH25555,SUP25555
R025556,P09282,2022-02-05,731,34,L25556,SH25556,SUP25556
R025557,P27045,2022-11-03,874,30,L25557,SH25557,SUP25557
R025558,P23269,2023-03-16,159,17,L25558,SH25558,SUP25558
R025559,P34665,2022-07-20,990,17,L25559,SH25559,SUP25559
R025560,P01032,2022-08-31,908,50,L25560,SH25560,SUP25560
R025561,P20894,2023-09-14,741,6,L25561,SH25561,SUP25561
R025562,P27217,2023-09-14,999,10,L25562,SH25562,SUP25562
R025563,P01326,2022-07-25,808,36,L25563,SH25563,SUP25563
R025564,P32546,2024-01-24,110,2,L25564,SH25564,SUP25564
R025565,P30176,2023-08-18,337,40,L25565,SH25565,SUP25565
R025566,P11976,2022-03-08,87,0,L25566,SH25566,SUP25566
R025567,P30127,2023-12-27,653,6,L25567,SH25567,SUP25567
R025568,P11200,2023-08-28,434,3,L25568,SH25568,SUP25568
R025569,P07322,2022-05-06,724,41,L25569,SH25569,SUP25569
R025570,P08865,2022-12-22,498,31,L25570,SH25570,SUP25570
R025571,P25790,2023-12-19,146,38,L25571,SH25571,SUP25571
R025572,P15853,2022-06-10,556,2,L25572,SH25572,SUP25572
R025573,P22292,2023-01-13,683,15,L25573,SH25573,SUP25573
R025574,P17093,2023-07-20,319,16,L25574,SH25574,SUP25574
R025575,P01136,2022-02-09,904,4,L25575,SH25575,SUP25575
R025576,P05824,2022-07-25,232,28,L25576,SH25576,SUP25576
R025577,P06441,2022-10-26,985,28,L25577,SH25577,SUP25577
R025578,P22189,2022-05-11,258,19,L25578,SH25578,SUP25578
R025579,P05178,2022-02-11,905,2,L25579,SH25579,SUP25579
R025580,P24614,2022-05-11,549,8,L25580,SH25580,SUP25580
R025581,P00782,2023-01-28,249,16,L25581,SH25581,SUP25581
R025582,P20721,2022-02-10,794,50,L25582,SH25582,SUP25582
R025583,P00188,2022-02-06,818,48,L25583,SH25583,SUP25583
R025584,P12058,2022-12-17,830,25,L25584,SH25584,SUP25584
R025585,P15330,2023-08-07,264,49,L25585,SH25585,SUP25585
R025586,P30232,2022-09-11,610,33,L25586,SH25586,SUP25586
R025587,P14144,2024-01-05,505,48,L25587,SH25587,SUP25587
R025588,P26987,2022-04-25,354,43,L25588,SH25588,SUP25588
R025589,P18761,2022-07-15,36,37,L25589,SH25589,SUP25589
R025590,P18525,2022-07-30,99,49,L25590,SH25590,SUP25590
R025591,P00526,2022-08-19,761,50,L25591,SH25591,SUP25591
R025592,P34122,2022-04-15,917,22,L25592,SH25592,SUP25592
R025593,P17489,2022-09-24,89,0,L25593,SH25593,SUP25593
R025594,P30665,2023-07-05,688,20,L25594,SH25594,SUP25594
R025595,P08244,2022-09-03,234,5,L25595,SH25595,SUP25595
R025596,P24094,2023-09-26,835,38,L25596,SH25596,SUP25596
R025597,P11405,2023-11-27,637,10,L25597,SH25597,SUP25597
R025598,P34272,2023-08-27,623,44,L25598,SH25598,SUP25598
R025599,P33487,2023-07-25,293,15,L25599,SH25599,SUP25599
R025600,P27190,2022-10-12,259,13,L25600,SH25600,SUP25600
R025601,P34103,2022-12-01,375,10,L25601,SH25601,SUP25601
R025602,P27732,2023-12-24,305,23,L25602,SH25602,SUP25602
R025603,P07663,2023-06-16,67,34,L25603,SH25603,SUP25603
R025604,P28829,2022-10-07,717,14,L25604,SH25604,SUP25604
R025605,P32072,2023-08-31,786,17,L25605,SH25605,SUP25605
R025606,P24570,2022-11-15,638,34,L25606,SH25606,SUP25606
R025607,P00859,2023-01-12,343,24,L25607,SH25607,SUP25607
R025608,P05702,2023-11-10,222,7,L25608,SH25608,SUP25608
R025609,P25950,2022-04-22,501,37,L25609,SH25609,SUP25609
R025610,P09166,2023-02-02,811,6,L25610,SH25610,SUP25610
R025611,P05288,2023-11-01,496,26,L25611,SH25611,SUP25611
R025612,P03245,2023-02-28,451,20,L25612,SH25612,SUP25612
R025613,P29509,2022-05-25,39,9,L25613,SH25613,SUP25613
R025614,P29389,2023-09-21,582,7,L25614,SH25614,SUP25614
R025615,P03192,2023-05-06,985,18,L25615,SH25615,SUP25615
R025616,P22241,2022-10-16,480,46,L25616,SH25616,SUP25616
R025617,P28542,2022-04-07,703,24,L25617,SH25617,SUP25617
R025618,P28884,2023-01-26,406,0,L25618,SH25618,SUP25618
R025619,P09819,2022-09-24,788,44,L25619,SH25619,SUP25619
R025620,P22138,2023-06-30,60,19,L25620,SH25620,SUP25620
R025621,P09779,2022-07-23,872,34,L25621,SH25621,SUP25621
R025622,P13076,2023-05-15,611,31,L25622,SH25622,SUP25622
R025623,P07060,2023-12-13,399,21,L25623,SH25623,SUP25623
R025624,P14832,2023-04-11,987,44,L25624,SH25624,SUP25624
R025625,P17072,2023-04-01,991,50,L25625,SH25625,SUP25625
R025626,P18876,2023-11-18,301,31,L25626,SH25626,SUP25626
R025627,P13136,2023-07-24,268,28,L25627,SH25627,SUP25627
R025628,P04743,2023-06-22,620,40,L25628,SH25628,SUP25628
R025629,P29697,2022-06-20,706,22,L25629,SH25629,SUP25629
R025630,P22571,2022-10-22,645,23,L25630,SH25630,SUP25630
R025631,P19492,2024-01-07,626,2,L25631,SH25631,SUP25631
R025632,P01784,2023-05-22,820,40,L25632,SH25632,SUP25632
R025633,P16792,2023-03-26,701,29,L25633,SH25633,SUP25633
R025634,P27444,2022-07-26,275,13,L25634,SH25634,SUP25634
R025635,P00413,2023-09-09,343,49,L25635,SH25635,SUP25635
R025636,P33627,2022-11-06,813,48,L25636,SH25636,SUP25636
R025637,P15807,2023-04-12,605,7,L25637,SH25637,SUP25637
R025638,P03150,2023-03-03,311,40,L25638,SH25638,SUP25638
R025639,P17176,2023-04-25,812,7,L25639,SH25639,SUP25639
R025640,P20471,2022-06-30,287,41,L25640,SH25640,SUP25640
R025641,P00014,2023-09-30,605,7,L25641,SH25641,SUP25641
R025642,P26855,2023-10-28,765,47,L25642,SH25642,SUP25642
R025643,P16467,2023-02-26,870,31,L25643,SH25643,SUP25643
R025644,P29580,2023-04-02,268,18,L25644,SH25644,SUP25644
R025645,P08423,2023-01-25,875,32,L25645,SH25645,SUP25645
R025646,P34907,2022-07-24,137,12,L25646,SH25646,SUP25646
R025647,P32365,2023-09-27,958,38,L25647,SH25647,SUP25647
R025648,P15534,2022-03-27,930,9,L25648,SH25648,SUP25648
R025649,P10568,2022-04-13,274,28,L25649,SH25649,SUP25649
R025650,P12205,2022-11-23,883,48,L25650,SH25650,SUP25650
R025651,P03285,2022-09-01,722,2,L25651,SH25651,SUP25651
R025652,P30799,2023-08-05,295,49,L25652,SH25652,SUP25652
R025653,P15307,2022-02-25,218,34,L25653,SH25653,SUP25653
R025654,P01224,2022-11-30,897,14,L25654,SH25654,SUP25654
R025655,P29635,2022-08-20,316,41,L25655,SH25655,SUP25655
R025656,P24290,2022-10-12,805,35,L25656,SH25656,SUP25656
R025657,P34925,2023-09-19,19,31,L25657,SH25657,SUP25657
R025658,P04991,2023-11-25,151,28,L25658,SH25658,SUP25658
R025659,P23303,2022-12-23,993,27,L25659,SH25659,SUP25659
R025660,P20124,2022-07-08,66,10,L25660,SH25660,SUP25660
R025661,P29058,2023-03-20,544,39,L25661,SH25661,SUP25661
R025662,P10865,2023-06-06,333,14,L25662,SH25662,SUP25662
R025663,P06653,2022-09-04,153,35,L25663,SH25663,SUP25663
R025664,P30384,2023-11-03,84,6,L25664,SH25664,SUP25664
R025665,P30745,2022-10-04,397,42,L25665,SH25665,SUP25665
R025666,P16229,2023-06-21,503,20,L25666,SH25666,SUP25666
R025667,P05757,2022-09-23,483,4,L25667,SH25667,SUP25667
R025668,P05638,2022-09-18,247,38,L25668,SH25668,SUP25668
R025669,P17721,2022-02-14,925,17,L25669,SH25669,SUP25669
R025670,P22236,2022-02-22,898,32,L25670,SH25670,SUP25670
R025671,P33926,2023-01-28,205,6,L25671,SH25671,SUP25671
R025672,P19880,2022-09-17,842,41,L25672,SH25672,SUP25672
R025673,P23100,2022-09-17,350,17,L25673,SH25673,SUP25673
R025674,P09322,2022-02-13,257,28,L25674,SH25674,SUP25674
R025675,P27317,2022-03-05,378,47,L25675,SH25675,SUP25675
R025676,P06795,2023-09-27,373,46,L25676,SH25676,SUP25676
R025677,P17199,2022-07-13,313,21,L25677,SH25677,SUP25677
R025678,P32748,2022-04-26,845,32,L25678,SH25678,SUP25678
R025679,P24740,2022-08-11,962,44,L25679,SH25679,SUP25679
R025680,P21155,2023-01-30,118,21,L25680,SH25680,SUP25680
R025681,P33435,2022-10-19,647,24,L25681,SH25681,SUP25681
R025682,P06227,2022-04-18,732,34,L25682,SH25682,SUP25682
R025683,P30649,2023-12-19,85,9,L25683,SH25683,SUP25683
R025684,P07183,2022-12-24,499,17,L25684,SH25684,SUP25684
R025685,P13277,2023-12-23,453,33,L25685,SH25685,SUP25685
R025686,P26021,2023-03-15,869,20,L25686,SH25686,SUP25686
R025687,P17578,2022-02-13,611,50,L25687,SH25687,SUP25687
R025688,P14897,2023-05-16,877,29,L25688,SH25688,SUP25688
R025689,P01656,2023-09-07,736,40,L25689,SH25689,SUP25689
R025690,P16153,2024-01-14,700,1,L25690,SH25690,SUP25690
R025691,P03680,2023-05-22,771,10,L25691,SH25691,SUP25691
R025692,P33517,2023-05-20,142,35,L25692,SH25692,SUP25692
R025693,P07479,2023-07-10,11,36,L25693,SH25693,SUP25693
R025694,P26770,2023-12-30,220,50,L25694,SH25694,SUP25694
R025695,P15609,2023-12-21,186,47,L25695,SH25695,SUP25695
R025696,P11395,2022-08-03,768,49,L25696,SH25696,SUP25696
R025697,P07718,2024-01-05,125,4,L25697,SH25697,SUP25697
R025698,P29995,2023-10-04,921,25,L25698,SH25698,SUP25698
R025699,P15398,2022-10-14,2,43,L25699,SH25699,SUP25699
R025700,P01886,2023-04-25,575,18,L25700,SH25700,SUP25700
R025701,P07151,2022-12-10,667,0,L25701,SH25701,SUP25701
R025702,P27348,2023-11-08,294,31,L25702,SH25702,SUP25702
R025703,P33711,2022-11-26,936,46,L25703,SH25703,SUP25703
R025704,P12392,2022-10-15,534,32,L25704,SH25704,SUP25704
R025705,P25106,2023-01-19,659,32,L25705,SH25705,SUP25705
R025706,P18403,2022-08-27,188,18,L25706,SH25706,SUP25706
R025707,P22989,2023-09-05,896,19,L25707,SH25707,SUP25707
R025708,P28160,2023-02-18,577,15,L25708,SH25708,SUP25708
R025709,P31396,2022-05-08,210,12,L25709,SH25709,SUP25709
R025710,P23288,2022-07-21,72,50,L25710,SH25710,SUP25710
R025711,P24445,2023-10-13,212,45,L25711,SH25711,SUP25711
R025712,P24632,2023-01-21,178,20,L25712,SH25712,SUP25712
R025713,P24747,2022-03-09,287,17,L25713,SH25713,SUP25713
R025714,P08015,2023-10-31,1,20,L25714,SH25714,SUP25714
R025715,P07266,2022-09-07,813,26,L25715,SH25715,SUP25715
R025716,P13772,2023-02-12,244,13,L25716,SH25716,SUP25716
R025717,P21102,2023-01-21,559,45,L25717,SH25717,SUP25717
R025718,P16120,2022-06-19,885,50,L25718,SH25718,SUP25718
R025719,P09701,2022-06-16,318,16,L25719,SH25719,SUP25719
R025720,P33160,2023-03-11,720,9,L25720,SH25720,SUP25720
R025721,P03944,2023-03-12,163,35,L25721,SH25721,SUP25721
R025722,P10126,2022-11-23,885,0,L25722,SH25722,SUP25722
R025723,P07316,2023-09-23,910,36,L25723,SH25723,SUP25723
R025724,P08455,2022-10-23,348,48,L25724,SH25724,SUP25724
R025725,P33060,2022-11-21,395,39,L25725,SH25725,SUP25725
R025726,P31948,2023-10-16,459,27,L25726,SH25726,SUP25726
R025727,P29638,2022-08-03,556,40,L25727,SH25727,SUP25727
R025728,P31239,2023-10-08,870,0,L25728,SH25728,SUP25728
R025729,P15953,2024-01-02,195,46,L25729,SH25729,SUP25729
R025730,P27095,2023-01-02,135,39,L25730,SH25730,SUP25730
R025731,P02491,2022-09-15,19,42,L25731,SH25731,SUP25731
R025732,P07166,2023-11-01,451,4,L25732,SH25732,SUP25732
R025733,P23103,2023-08-21,20,36,L25733,SH25733,SUP25733
R025734,P09454,2023-07-06,839,9,L25734,SH25734,SUP25734
R025735,P32053,2023-06-28,326,23,L25735,SH25735,SUP25735
R025736,P06710,2022-08-25,312,3,L25736,SH25736,SUP25736
R025737,P19054,2023-08-03,37,29,L25737,SH25737,SUP25737
R025738,P19894,2023-12-31,748,38,L25738,SH25738,SUP25738
R025739,P28070,2022-02-28,319,19,L25739,SH25739,SUP25739
R025740,P09611,2023-08-08,285,14,L25740,SH25740,SUP25740
R025741,P03086,2022-02-16,327,23,L25741,SH25741,SUP25741
R025742,P03183,2022-02-22,915,5,L25742,SH25742,SUP25742
R025743,P01362,2023-07-08,765,4,L25743,SH25743,SUP25743
R025744,P03715,2022-09-18,554,21,L25744,SH25744,SUP25744
R025745,P25027,2023-09-24,876,42,L25745,SH25745,SUP25745
R025746,P23002,2022-12-18,821,39,L25746,SH25746,SUP25746
R025747,P21744,2022-08-06,528,20,L25747,SH25747,SUP25747
R025748,P19675,2023-07-04,915,11,L25748,SH25748,SUP25748
R025749,P09953,2022-04-13,106,27,L25749,SH25749,SUP25749
R025750,P19288,2023-03-06,549,13,L25750,SH25750,SUP25750
R025751,P24493,2022-05-04,717,30,L25751,SH25751,SUP25751
R025752,P21564,2023-09-11,806,48,L25752,SH25752,SUP25752
R025753,P20331,2022-08-14,228,34,L25753,SH25753,SUP25753
R025754,P22394,2022-11-11,695,3,L25754,SH25754,SUP25754
R025755,P05960,2023-02-01,523,39,L25755,SH25755,SUP25755
R025756,P29005,2022-08-14,353,7,L25756,SH25756,SUP25756
R025757,P29796,2023-03-16,453,22,L25757,SH25757,SUP25757
R025758,P00483,2022-08-08,237,50,L25758,SH25758,SUP25758
R025759,P22198,2022-05-16,244,31,L25759,SH25759,SUP25759
R025760,P29612,2022-11-20,311,41,L25760,SH25760,SUP25760
R025761,P20551,2023-08-19,213,2,L25761,SH25761,SUP25761
R025762,P14701,2023-05-27,748,30,L25762,SH25762,SUP25762
R025763,P12054,2022-08-21,211,40,L25763,SH25763,SUP25763
R025764,P14640,2023-02-20,744,46,L25764,SH25764,SUP25764
R025765,P11028,2023-01-04,543,11,L25765,SH25765,SUP25765
R025766,P06241,2022-05-17,889,17,L25766,SH25766,SUP25766
R025767,P21558,2023-07-23,88,1,L25767,SH25767,SUP25767
R025768,P34581,2022-02-07,569,41,L25768,SH25768,SUP25768
R025769,P00817,2023-08-28,716,20,L25769,SH25769,SUP25769
R025770,P01673,2023-05-17,68,40,L25770,SH25770,SUP25770
R025771,P01064,2023-10-15,669,40,L25771,SH25771,SUP25771
R025772,P19449,2022-04-16,800,34,L25772,SH25772,SUP25772
R025773,P14432,2023-12-29,831,13,L25773,SH25773,SUP25773
R025774,P29885,2022-06-15,982,21,L25774,SH25774,SUP25774
R025775,P01419,2023-09-10,372,19,L25775,SH25775,SUP25775
R025776,P27297,2022-07-01,883,1,L25776,SH25776,SUP25776
R025777,P32075,2023-01-15,81,12,L25777,SH25777,SUP25777
R025778,P34315,2022-12-03,539,24,L25778,SH25778,SUP25778
R025779,P09552,2024-01-04,991,19,L25779,SH25779,SUP25779
R025780,P25881,2023-12-01,676,21,L25780,SH25780,SUP25780
R025781,P22718,2023-11-06,21,0,L25781,SH25781,SUP25781
R025782,P05203,2022-02-21,694,37,L25782,SH25782,SUP25782
R025783,P00341,2022-02-28,156,12,L25783,SH25783,SUP25783
R025784,P09335,2023-07-06,511,27,L25784,SH25784,SUP25784
R025785,P05289,2023-02-20,589,39,L25785,SH25785,SUP25785
R025786,P11443,2023-10-03,50,11,L25786,SH25786,SUP25786
R025787,P18776,2023-03-05,661,17,L25787,SH25787,SUP25787
R025788,P31683,2023-07-23,793,27,L25788,SH25788,SUP25788
R025789,P33244,2023-02-09,212,14,L25789,SH25789,SUP25789
R025790,P00882,2022-07-18,517,37,L25790,SH25790,SUP25790
R025791,P00160,2022-09-05,598,10,L25791,SH25791,SUP25791
R025792,P03377,2023-06-23,492,25,L25792,SH25792,SUP25792
